Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-07-07 07:00:00,Australia,South Australia,AU-SA,13.52,30.48,96.69,96.69,opennem.org.au,false,
2023-07-07 08:00:00,Australia,South Australia,AU-SA,12.6,27.1,96.78,96.78,opennem.org.au,false,
2023-07-07 09:00:00,Australia,South Australia,AU-SA,12.43,27.02,96.69,96.69,opennem.org.au,false,
2023-07-07 10:00:00,Australia,South Australia,AU-SA,15.87,30.77,96.21,96.21,opennem.org.au,false,
2023-07-07 11:00:00,Australia,South Australia,AU-SA,27.3,43.18,94.55,94.55,opennem.org.au,false,
2023-07-07 12:00:00,Australia,South Australia,AU-SA,29.17,45.47,94.13,94.13,opennem.org.au,false,
2023-07-07 13:00:00,Australia,South Australia,AU-SA,18.75,34.57,95.37,95.37,opennem.org.au,false,
2023-07-07 14:00:00,Australia,South Australia,AU-SA,16.45,31.83,95.84,95.84,opennem.org.au,false,
2023-07-07 15:00:00,Australia,South Australia,AU-SA,14.38,29.4,96.28,96.28,opennem.org.au,false,
2023-07-07 16:00:00,Australia,South Australia,AU-SA,14.2,29.2,96.3,96.3,opennem.org.au,false,
2023-07-07 17:00:00,Australia,South Australia,AU-SA,14.56,29.86,96.06,96.06,opennem.org.au,false,
2023-07-07 18:00:00,Australia,South Australia,AU-SA,15.08,30.52,95.92,95.92,opennem.org.au,false,
2023-07-07 19:00:00,Australia,South Australia,AU-SA,15.54,31.12,95.8,95.8,opennem.org.au,false,
2023-07-07 20:00:00,Australia,South Australia,AU-SA,15.3,30.81,95.86,95.86,opennem.org.au,false,
2023-07-07 21:00:00,Australia,South Australia,AU-SA,15.66,31.28,95.77,95.77,opennem.org.au,false,
2023-07-07 22:00:00,Australia,South Australia,AU-SA,17.79,34.15,95.42,95.42,opennem.org.au,false,
2023-07-07 23:00:00,Australia,South Australia,AU-SA,22.13,42.2,94.93,94.93,opennem.org.au,false,
2023-07-08 00:00:00,Australia,South Australia,AU-SA,17.78,41.5,95.55,95.55,opennem.org.au,false,
2023-07-08 01:00:00,Australia,South Australia,AU-SA,19.67,45.37,95.54,95.54,opennem.org.au,false,
2023-07-08 02:00:00,Australia,South Australia,AU-SA,13.37,39.13,96.39,96.39,opennem.org.au,false,
2023-07-08 03:00:00,Australia,South Australia,AU-SA,15.0,42.83,96.21,96.21,opennem.org.au,false,
2023-07-08 04:00:00,Australia,South Australia,AU-SA,13.73,39.91,96.38,96.38,opennem.org.au,false,
2023-07-08 05:00:00,Australia,South Australia,AU-SA,13.09,38.98,96.46,96.46,opennem.org.au,false,
2023-07-08 06:00:00,Australia,South Australia,AU-SA,13.78,36.31,96.41,96.41,opennem.org.au,false,
2023-07-08 07:00:00,Australia,South Australia,AU-SA,14.01,30.58,96.6,96.6,opennem.org.au,false,
2023-07-08 08:00:00,Australia,South Australia,AU-SA,25.57,41.09,95.04,95.04,opennem.org.au,false,
2023-07-08 09:00:00,Australia,South Australia,AU-SA,20.4,35.7,95.56,95.56,opennem.org.au,false,
2023-07-08 10:00:00,Australia,South Australia,AU-SA,34.99,51.36,93.59,93.59,opennem.org.au,false,
2023-07-08 11:00:00,Australia,South Australia,AU-SA,20.93,36.52,95.35,95.35,opennem.org.au,false,
2023-07-08 12:00:00,Australia,South Australia,AU-SA,17.12,32.66,95.68,95.68,opennem.org.au,false,
2023-07-08 13:00:00,Australia,South Australia,AU-SA,14.99,30.41,95.95,95.95,opennem.org.au,false,
2023-07-08 14:00:00,Australia,South Australia,AU-SA,15.75,31.37,95.75,95.75,opennem.org.au,false,
2023-07-08 15:00:00,Australia,South Australia,AU-SA,17.55,33.46,95.44,95.44,opennem.org.au,false,
2023-07-08 16:00:00,Australia,South Australia,AU-SA,16.66,32.57,95.5,95.5,opennem.org.au,false,
2023-07-08 17:00:00,Australia,South Australia,AU-SA,16.93,32.92,95.42,95.42,opennem.org.au,false,
2023-07-08 18:00:00,Australia,South Australia,AU-SA,17.75,33.81,95.33,95.33,opennem.org.au,false,
2023-07-08 19:00:00,Australia,South Australia,AU-SA,17.73,33.95,95.21,95.21,opennem.org.au,false,
2023-07-08 20:00:00,Australia,South Australia,AU-SA,18.1,34.43,95.11,95.11,opennem.org.au,false,
2023-07-08 21:00:00,Australia,South Australia,AU-SA,20.67,37.34,94.67,94.67,opennem.org.au,false,
2023-07-08 22:00:00,Australia,South Australia,AU-SA,30.12,47.74,93.53,93.53,opennem.org.au,false,
2023-07-08 23:00:00,Australia,South Australia,AU-SA,23.03,42.61,94.61,94.61,opennem.org.au,false,
2023-07-09 00:00:00,Australia,South Australia,AU-SA,24.12,48.09,94.63,94.63,opennem.org.au,false,
2023-07-09 01:00:00,Australia,South Australia,AU-SA,13.48,39.83,96.36,96.36,opennem.org.au,false,
2023-07-09 02:00:00,Australia,South Australia,AU-SA,13.57,41.95,96.33,96.33,opennem.org.au,false,
2023-07-09 03:00:00,Australia,South Australia,AU-SA,13.84,40.4,96.26,96.26,opennem.org.au,false,
2023-07-09 04:00:00,Australia,South Australia,AU-SA,19.46,46.27,95.63,95.63,opennem.org.au,false,
2023-07-09 05:00:00,Australia,South Australia,AU-SA,82.24,113.37,85.77,85.77,opennem.org.au,false,
2023-07-09 06:00:00,Australia,South Australia,AU-SA,160.93,197.06,73.22,73.22,opennem.org.au,false,
2023-07-09 07:00:00,Australia,South Australia,AU-SA,209.08,256.58,59.82,59.82,opennem.org.au,false,
2023-07-09 08:00:00,Australia,South Australia,AU-SA,261.93,317.42,50.06,50.06,opennem.org.au,false,
2023-07-09 09:00:00,Australia,South Australia,AU-SA,266.95,323.26,48.95,48.95,opennem.org.au,false,
2023-07-09 10:00:00,Australia,South Australia,AU-SA,277.96,334.86,47.42,47.42,opennem.org.au,false,
2023-07-09 11:00:00,Australia,South Australia,AU-SA,313.13,375.6,40.45,40.45,opennem.org.au,false,
2023-07-09 12:00:00,Australia,South Australia,AU-SA,345.04,410.87,35.29,35.29,opennem.org.au,false,
2023-07-09 13:00:00,Australia,South Australia,AU-SA,333.63,391.35,41.25,41.25,opennem.org.au,false,
2023-07-09 14:00:00,Australia,South Australia,AU-SA,341.98,401.8,39.48,39.48,opennem.org.au,false,
2023-07-09 15:00:00,Australia,South Australia,AU-SA,327.18,381.54,43.82,43.82,opennem.org.au,false,
2023-07-09 16:00:00,Australia,South Australia,AU-SA,329.84,383.41,44.01,44.01,opennem.org.au,false,
2023-07-09 17:00:00,Australia,South Australia,AU-SA,327.42,381.72,43.81,43.81,opennem.org.au,false,
2023-07-09 18:00:00,Australia,South Australia,AU-SA,303.0,357.9,45.67,45.67,opennem.org.au,false,
2023-07-09 19:00:00,Australia,South Australia,AU-SA,282.61,336.85,47.92,47.92,opennem.org.au,false,
2023-07-09 20:00:00,Australia,South Australia,AU-SA,300.11,354.76,46.23,46.23,opennem.org.au,false,
2023-07-09 21:00:00,Australia,South Australia,AU-SA,304.29,362.21,44.64,44.64,opennem.org.au,false,
2023-07-09 22:00:00,Australia,South Australia,AU-SA,297.2,356.36,44.53,44.53,opennem.org.au,false,
2023-07-09 23:00:00,Australia,South Australia,AU-SA,255.96,310.51,53.25,53.25,opennem.org.au,false,
2023-07-10 00:00:00,Australia,South Australia,AU-SA,212.54,260.24,64.57,64.57,opennem.org.au,false,
2023-07-10 01:00:00,Australia,South Australia,AU-SA,181.29,227.46,69.27,69.27,opennem.org.au,false,
2023-07-10 02:00:00,Australia,South Australia,AU-SA,122.7,164.37,77.38,77.38,opennem.org.au,false,
2023-07-10 03:00:00,Australia,South Australia,AU-SA,68.57,105.06,86.42,86.42,opennem.org.au,false,
2023-07-10 04:00:00,Australia,South Australia,AU-SA,58.24,95.17,87.4,87.4,opennem.org.au,false,
2023-07-10 05:00:00,Australia,South Australia,AU-SA,110.21,149.82,78.83,78.83,opennem.org.au,false,
2023-07-10 06:00:00,Australia,South Australia,AU-SA,191.85,240.28,63.45,63.45,opennem.org.au,false,
2023-07-10 07:00:00,Australia,South Australia,AU-SA,262.22,324.08,46.81,46.81,opennem.org.au,false,
2023-07-10 08:00:00,Australia,South Australia,AU-SA,288.8,356.47,39.75,39.75,opennem.org.au,false,
2023-07-10 09:00:00,Australia,South Australia,AU-SA,285.79,353.55,39.57,39.57,opennem.org.au,false,
2023-07-10 10:00:00,Australia,South Australia,AU-SA,277.33,344.88,40.53,40.53,opennem.org.au,false,
2023-07-10 11:00:00,Australia,South Australia,AU-SA,268.87,335.19,41.85,41.85,opennem.org.au,false,
2023-07-10 12:00:00,Australia,South Australia,AU-SA,256.13,317.08,46.29,46.29,opennem.org.au,false,
2023-07-10 13:00:00,Australia,South Australia,AU-SA,242.97,301.37,49.18,49.18,opennem.org.au,false,
2023-07-10 14:00:00,Australia,South Australia,AU-SA,241.38,297.37,50.62,50.62,opennem.org.au,false,
2023-07-10 15:00:00,Australia,South Australia,AU-SA,249.35,302.47,51.61,51.61,opennem.org.au,false,
2023-07-10 16:00:00,Australia,South Australia,AU-SA,261.88,312.72,51.86,51.86,opennem.org.au,false,
2023-07-10 17:00:00,Australia,South Australia,AU-SA,283.38,337.05,48.18,48.18,opennem.org.au,false,
2023-07-10 18:00:00,Australia,South Australia,AU-SA,314.09,370.57,43.66,43.66,opennem.org.au,false,
2023-07-10 19:00:00,Australia,South Australia,AU-SA,347.19,406.66,38.91,38.91,opennem.org.au,false,
2023-07-10 20:00:00,Australia,South Australia,AU-SA,352.48,415.7,36.89,36.89,opennem.org.au,false,
2023-07-10 21:00:00,Australia,South Australia,AU-SA,354.76,426.31,31.97,31.97,opennem.org.au,false,
2023-07-10 22:00:00,Australia,South Australia,AU-SA,366.6,438.63,30.79,30.79,opennem.org.au,false,
2023-07-10 23:00:00,Australia,South Australia,AU-SA,313.96,379.65,42.88,42.88,opennem.org.au,false,
2023-07-11 00:00:00,Australia,South Australia,AU-SA,233.05,289.44,60.43,60.43,opennem.org.au,false,
2023-07-11 01:00:00,Australia,South Australia,AU-SA,136.33,186.55,76.16,76.16,opennem.org.au,false,
2023-07-11 02:00:00,Australia,South Australia,AU-SA,66.28,113.33,86.48,86.48,opennem.org.au,false,
2023-07-11 03:00:00,Australia,South Australia,AU-SA,37.21,83.16,90.27,90.27,opennem.org.au,false,
2023-07-11 04:00:00,Australia,South Australia,AU-SA,71.71,117.86,85.6,85.6,opennem.org.au,false,
2023-07-11 05:00:00,Australia,South Australia,AU-SA,155.42,208.3,71.3,71.3,opennem.org.au,false,
2023-07-11 06:00:00,Australia,South Australia,AU-SA,227.19,289.29,56.25,56.25,opennem.org.au,false,
2023-07-11 07:00:00,Australia,South Australia,AU-SA,336.81,414.3,32.87,32.87,opennem.org.au,false,
2023-07-11 08:00:00,Australia,South Australia,AU-SA,378.86,467.58,19.77,19.77,opennem.org.au,false,
2023-07-11 09:00:00,Australia,South Australia,AU-SA,385.73,476.23,17.13,17.13,opennem.org.au,false,
2023-07-11 10:00:00,Australia,South Australia,AU-SA,386.72,475.06,18.19,18.19,opennem.org.au,false,
2023-07-11 11:00:00,Australia,South Australia,AU-SA,384.87,468.3,21.23,21.23,opennem.org.au,false,
2023-07-11 12:00:00,Australia,South Australia,AU-SA,379.39,455.35,26.26,26.26,opennem.org.au,false,
2023-07-11 13:00:00,Australia,South Australia,AU-SA,359.09,425.59,33.88,33.88,opennem.org.au,false,
2023-07-11 14:00:00,Australia,South Australia,AU-SA,342.65,402.07,39.59,39.59,opennem.org.au,false,
2023-07-11 15:00:00,Australia,South Australia,AU-SA,331.92,386.86,43.11,43.11,opennem.org.au,false,
2023-07-11 16:00:00,Australia,South Australia,AU-SA,327.46,382.29,43.48,43.48,opennem.org.au,false,
2023-07-11 17:00:00,Australia,South Australia,AU-SA,294.61,348.34,47.14,47.14,opennem.org.au,false,
2023-07-11 18:00:00,Australia,South Australia,AU-SA,317.67,373.13,43.98,43.98,opennem.org.au,false,
2023-07-11 19:00:00,Australia,South Australia,AU-SA,326.56,383.63,42.2,42.2,opennem.org.au,false,
2023-07-11 20:00:00,Australia,South Australia,AU-SA,305.4,361.9,44.83,44.83,opennem.org.au,false,
2023-07-11 21:00:00,Australia,South Australia,AU-SA,270.83,328.15,47.94,47.94,opennem.org.au,false,
